ID,Form_ID,Form,Cognateset_ID,Doubt,Cognate_Detection_Method,Source,Alignment,Alignment_Method,Alignment_Source,Root
MiddleChulym-150_sleepv-1-1,MiddleChulym-150_sleepv-1,uzu,1782,false,expert,,,,,*udu-
OldTurkic-150_sleepv-1-1,OldTurkic-150_sleepv-1,udï,1782,false,expert,,,,,*udu-
Shor-150_sleepv-1-1,Shor-150_sleepv-1,uzu,1782,false,expert,,,,,*udu-
Tofa-150_sleepv-1-1,Tofa-150_sleepv-1,udu_,1782,false,expert,,,,,*udu-
Turkish-150_sleepv-1-1,Turkish-150_sleepv-1,uyu,1782,false,expert,,,,,*udu-
Tuvan-150_sleepv-1-1,Tuvan-150_sleepv-1,udu,1782,false,expert,,,,,*udu-
WestYugur-150_sleepv-1-1,WestYugur-150_sleepv-1,uzu,1782,false,expert,,,,,*udu-
Yakut-150_sleepv-1-1,Yakut-150_sleepv-1,utuy,1782,false,expert,,,,,*udu-
BarabaTatar-150_sleepv-1-1,BarabaTatar-150_sleepv-1,yoḳla-,1783,false,expert,,,,,*uyḳla-
Bashkir-150_sleepv-1-1,Bashkir-150_sleepv-1,yoḳla,1783,false,expert,,,,,*uyḳla-
CrimeanTatar-150_sleepv-1-1,CrimeanTatar-150_sleepv-1,yuḳla,1783,false,expert,,,,,*uyḳla-
KarachayBalkar-150_sleepv-1-1,KarachayBalkar-150_sleepv-1,ǰuḳla,1783,false,expert,,,,,*uyḳla-
Karaim-150_sleepv-1-1,Karaim-150_sleepv-1,yukla,1783,false,expert,,,,,*uyḳla-
KaraKalpak-150_sleepv-1-1,KaraKalpak-150_sleepv-1,uyḳïla,1783,false,expert,,,,,*uyḳla-
Kazakh-150_sleepv-1-1,Kazakh-150_sleepv-1,ŭyïḳta,1783,false,expert,,,,,*uyḳla-
KazanTatar-150_sleepv-1-1,KazanTatar-150_sleepv-1,yoḳla,1783,false,expert,,,,,*uyḳla-
Kirghiz-150_sleepv-1-1,Kirghiz-150_sleepv-1,uḳta,1783,false,expert,,,,,*uyḳla-
Kumyk-150_sleepv-1-1,Kumyk-150_sleepv-1,yuχla,1783,false,expert,,,,,*uyḳla-
Nogai-150_sleepv-1-1,Nogai-150_sleepv-1,uyḳla,1783,false,expert,,,,,*uyḳla-
NorthAltai-150_sleepv-1-1,NorthAltai-150_sleepv-1,uyḳta-,1783,false,expert,,,,,*uyḳla-
Salar-150_sleepv-1-1,Salar-150_sleepv-1,uχla,1783,false,expert,,,,,*uyḳla-
SouthAltai-150_sleepv-1-1,SouthAltai-150_sleepv-1,uχta,1783,false,expert,,,,,*uyḳla-
Turkmen-150_sleepv-1-1,Turkmen-150_sleepv-1,uḳla,1783,false,expert,,,,,*uyḳla-
Uyghur-150_sleepv-1-1,Uyghur-150_sleepv-1,uχla,1783,false,expert,,,,,*uyḳla-
Uzbek-150_sleepv-1-1,Uzbek-150_sleepv-1,uχla,1783,false,expert,,,,,*uyḳla-
Azeri-150_sleepv-1-1,Azeri-150_sleepv-1,yat,1784,false,expert,,,,,*yat-
Khalaj-150_sleepv-1-1,Khalaj-150_sleepv-1,yat,1784,false,expert,,,,,*yat-
Turkmen-150_sleepv-2-1,Turkmen-150_sleepv-2,yat,1784,false,expert,,,,,*yat-
Chuvash-150_sleepv-1-1,Chuvash-150_sleepv-1,śïvər,1785,false,expert,,,,,*śïvər-
AmamiAsama-151_monthn-1-1,AmamiAsama-151_monthn-1,cɨkii,1786,false,expert,,,,,*tuki
AmamiYamatohama-151_monthn-1-1,AmamiYamatohama-151_monthn-1,cïki,1786,false,expert,,,,,*tuki
AmamiYoron-151_monthn-1-1,AmamiYoron-151_monthn-1,ciki,1786,false,expert,,,,,*tuki
Fukuoka-151_monthn-1-1,Fukuoka-151_monthn-1,tsu̥ki,1786,false,expert,,,,,*tuki
Hachijo-151_monthn-1-1,Hachijo-151_monthn-1,tsu̥ki,1786,false,expert,,,,,*tuki
Japanese-151_monthn-1-1,Japanese-151_monthn-1,tuki,1786,false,expert,,,,,*tuki
Kagoshima-151_monthn-1-1,Kagoshima-151_monthn-1,tsuʔ,1786,false,expert,,,,,*tuki
Koshikiislands-151_monthn-1-1,Koshikiislands-151_monthn-1,tsu̥ki,1786,false,expert,,,,,*tuki
Kumamoto-151_monthn-1-1,Kumamoto-151_monthn-1,tsuki,1786,false,expert,,,,,*tuki
MiyakoIrabu-151_monthn-1-1,MiyakoIrabu-151_monthn-1,cïcï,1786,false,expert,,,,,*tuki
OkinawaShuri-151_monthn-1-1,OkinawaShuri-151_monthn-1,cici,1786,false,expert,,,,,*tuki
OkinawaYonamine-151_monthn-1-1,OkinawaYonamine-151_monthn-1,sicii,1786,false,expert,,,,,*tuki
OldJapanese-151_monthn-1-1,OldJapanese-151_monthn-1,tukwi,1786,false,expert,,,,,*tuki
YaeyamaHatoma-151_monthn-1-1,YaeyamaHatoma-151_monthn-1,siki,1786,false,expert,,,,,*tuki
YaeyamaIshigaki-151_monthn-1-1,YaeyamaIshigaki-151_monthn-1,cïkï,1786,false,expert,,,,,*tuki
Yonaguni-151_monthn-1-1,Yonaguni-151_monthn-1,ttìi,1786,false,expert,,,,,*tuki
Gangwon-151_monthn-1-1,Gangwon-151_monthn-1,tal,1787,false,expert,,,,,*tʌl
Gyeonggi-151_monthn-1-1,Gyeonggi-151_monthn-1,tal,1787,false,expert,,,,,*tʌl
Hwanghae-151_monthn-1-1,Hwanghae-151_monthn-1,tal,1787,false,expert,,,,,*tʌl
Jeju-151_monthn-1-1,Jeju-151_monthn-1,tal,1787,false,expert,,,,,*tʌl
Korean-151_monthn-1-1,Korean-151_monthn-1,tal,1787,false,expert,,,,,*tʌl
LateMiddleKorean-151_monthn-1-1,LateMiddleKorean-151_monthn-1,tol,1787,false,expert,,,,,*tʌl
NorthernChungcheong-151_monthn-1-1,NorthernChungcheong-151_monthn-1,tal,1787,false,expert,,,,,*tʌl
NorthernGyeongsang-151_monthn-1-1,NorthernGyeongsang-151_monthn-1,tel,1787,false,expert,,,,,*tʌl
NorthernHamgyong-151_monthn-1-1,NorthernHamgyong-151_monthn-1,tal,1787,false,expert,,,,,*tʌl
NorthernJeolla-151_monthn-1-1,NorthernJeolla-151_monthn-1,tal,1787,false,expert,,,,,*tʌl
NorthernPyongan-151_monthn-1-1,NorthernPyongan-151_monthn-1,tal,1787,false,expert,,,,,*tʌl
SouthernChungcheong-151_monthn-1-1,SouthernChungcheong-151_monthn-1,tal,1787,false,expert,,,,,*tʌl
SouthernGyeongsang-151_monthn-1-1,SouthernGyeongsang-151_monthn-1,tel,1787,false,expert,,,,,*tʌl
SouthernHamgyong-151_monthn-1-1,SouthernHamgyong-151_monthn-1,tal,1787,false,expert,,,,,*tʌl
SouthernJeolla-151_monthn-1-1,SouthernJeolla-151_monthn-1,tal,1787,false,expert,,,,,*tʌl
SouthernPyongan-151_monthn-1-1,SouthernPyongan-151_monthn-1,tal,1787,false,expert,,,,,*tʌl
Even-151_monthn-1-1,Even-151_monthn-1,biag,1788,false,expert,,,,,*biaga
EvenkiKamnigan-151_monthn-1-1,EvenkiKamnigan-151_monthn-1,beːga,1788,false,expert,,,,,*biaga
Hezhe-151_monthn-1-1,Hezhe-151_monthn-1,bia,1788,false,expert,,,,,*biaga
Jurchen-151_monthn-1-1,Jurchen-151_monthn-1,biə,1788,false,expert,,,,,*biaga
KurUrmi-151_monthn-1-1,KurUrmi-151_monthn-1,bịa,1788,false,expert,,,,,*biaga
Manchu-151_monthn-1-1,Manchu-151_monthn-1,bija,1788,false,expert,,,,,*biaga
NanaiBikin-151_monthn-1-1,NanaiBikin-151_monthn-1,bäː,1788,false,expert,,,,,*biaga
NanaiMiddleAmur-151_monthn-1-1,NanaiMiddleAmur-151_monthn-1,bea,1788,false,expert,,,,,*biaga
Negidal-151_monthn-1-1,Negidal-151_monthn-1,beːga,1788,false,expert,,,,,*biaga
NorthernEvenkiTura-151_monthn-1-1,NorthernEvenkiTura-151_monthn-1,bеga,1788,false,expert,,,,,*biaga
NorthernEvenkiTutonchany-151_monthn-1-1,NorthernEvenkiTutonchany-151_monthn-1,beːga,1788,false,expert,,,,,*biaga
Oroch-151_monthn-1-1,Oroch-151_monthn-1,bäː,1788,false,expert,,,,,*biaga
Orok-151_monthn-1-1,Orok-151_monthn-1,beː,1788,false,expert,,,,,*biaga
Oroqen-151_monthn-1-1,Oroqen-151_monthn-1,beː,1788,false,expert,,,,,*biaga
Solon-151_monthn-1-1,Solon-151_monthn-1,be,1788,false,expert,,,,,*biaga
SouthernEvenkiChiringda-151_monthn-1-1,SouthernEvenkiChiringda-151_monthn-1,béːga,1788,false,expert,,,,,*biaga
StonyEvenkiPTPodkamennayaTunguska-151_monthn-1-1,StonyEvenkiPTPodkamennayaTunguska-151_monthn-1,beːga,1788,false,expert,,,,,*biaga
Udihe-151_monthn-1-1,Udihe-151_monthn-1,bä,1788,false,expert,,,,,*biaga
Ulcha-151_monthn-1-1,Ulcha-151_monthn-1,beː,1788,false,expert,,,,,*biaga
Xibe-151_monthn-1-1,Xibe-151_monthn-1,bia,1788,false,expert,,,,,*biaga
Baoan-151_monthn-1-1,Baoan-151_monthn-1,sara,1789,false,expert,,,,,*sara
Buriat-151_monthn-1-1,Buriat-151_monthn-1,sara,1789,false,expert,,,,,*sara
Dagur-151_monthn-1-1,Dagur-151_monthn-1,sar,1789,false,expert,,,,,*sara
Dongxian-151_monthn-1-1,Dongxian-151_monthn-1,sara,1789,false,expert,,,,,*sara
Huzhu-151_monthn-1-1,Huzhu-151_monthn-1,sara,1789,false,expert,,,,,*sara
Kalmyck-151_monthn-1-1,Kalmyck-151_monthn-1,sar,1789,false,expert,,,,,*sara
Kamnigan-151_monthn-1-1,Kamnigan-151_monthn-1,haran,1789,false,expert,,,,,*sara
Kangjia-151_monthn-1-1,Kangjia-151_monthn-1,sara,1789,false,expert,,,,,*sara
Khalkha-151_monthn-1-1,Khalkha-151_monthn-1,sar,1789,false,expert,,,,,*sara
MiddleMongolianMuqaddimataladab-151_monthn-1-1,MiddleMongolianMuqaddimataladab-151_monthn-1,sara,1789,false,expert,,,,,*sara
MiddleMongolianSecretHistory-151_monthn-1-1,MiddleMongolianSecretHistory-151_monthn-1,sara,1789,false,expert,,,,,*sara
Minhe-151_monthn-1-1,Minhe-151_monthn-1,sara,1789,false,expert,,,,,*sara
Oirat-151_monthn-1-1,Oirat-151_monthn-1,sara,1789,false,expert,,,,,*sara
ShiraYughur-151_monthn-1-1,ShiraYughur-151_monthn-1,sara,1789,false,expert,,,,,*sara
Azeri-151_monthn-1-1,Azeri-151_monthn-1,ay,1790,false,expert,,,,,*ay
BarabaTatar-151_monthn-1-1,BarabaTatar-151_monthn-1,ay,1790,false,expert,,,,,*ay
Bashkir-151_monthn-1-1,Bashkir-151_monthn-1,ay,1790,false,expert,,,,,*ay
Chuvash-151_monthn-1-1,Chuvash-151_monthn-1,uyəχ,1790,false,expert,,,,,*ay
CodexCumanicus-151_monthn-1-1,CodexCumanicus-151_monthn-1,ay,1790,false,expert,,,,,*ay
CrimeanTatar-151_monthn-1-1,CrimeanTatar-151_monthn-1,ay,1790,false,expert,,,,,*ay
Dolgan-151_monthn-1-1,Dolgan-151_monthn-1,ïy,1790,false,expert,,,,,*ay
Gagauz-151_monthn-1-1,Gagauz-151_monthn-1,ay,1790,false,expert,,,,,*ay
KarachayBalkar-151_monthn-1-1,KarachayBalkar-151_monthn-1,ay,1790,false,expert,,,,,*ay
Karaim-151_monthn-1-1,Karaim-151_monthn-1,ay,1790,false,expert,,,,,*ay
KaraKalpak-151_monthn-1-1,KaraKalpak-151_monthn-1,ay,1790,false,expert,,,,,*ay
Kazakh-151_monthn-1-1,Kazakh-151_monthn-1,ay,1790,false,expert,,,,,*ay
KazanTatar-151_monthn-1-1,KazanTatar-151_monthn-1,ay,1790,false,expert,,,,,*ay
Khakas-151_monthn-1-1,Khakas-151_monthn-1,ay,1790,false,expert,,,,,*ay
Khalaj-151_monthn-1-1,Khalaj-151_monthn-1,ha:ay,1790,false,expert,,,,,*ay
Kirghiz-151_monthn-1-1,Kirghiz-151_monthn-1,ay,1790,false,expert,,,,,*ay
Kumyk-151_monthn-1-1,Kumyk-151_monthn-1,ay,1790,false,expert,,,,,*ay
MiddleChulym-151_monthn-1-1,MiddleChulym-151_monthn-1,ay,1790,false,expert,,,,,*ay
Nogai-151_monthn-1-1,Nogai-151_monthn-1,ay,1790,false,expert,,,,,*ay
NorthAltai-151_monthn-1-1,NorthAltai-151_monthn-1,ay,1790,false,expert,,,,,*ay
OldTurkic-151_monthn-1-1,OldTurkic-151_monthn-1,ay,1790,false,expert,,,,,*ay
Salar-151_monthn-1-1,Salar-151_monthn-1,ay,1790,false,expert,,,,,*ay
Shor-151_monthn-1-1,Shor-151_monthn-1,ay,1790,false,expert,,,,,*ay
SouthAltai-151_monthn-1-1,SouthAltai-151_monthn-1,ay,1790,false,expert,,,,,*ay
Tofa-151_monthn-1-1,Tofa-151_monthn-1,ay,1790,false,expert,,,,,*ay
Turkish-151_monthn-1-1,Turkish-151_monthn-1,ay,1790,false,expert,,,,,*ay
Turkmen-151_monthn-1-1,Turkmen-151_monthn-1,ay,1790,false,expert,,,,,*ay
Tuvan-151_monthn-1-1,Tuvan-151_monthn-1,ay,1790,false,expert,,,,,*ay
Uyghur-151_monthn-1-1,Uyghur-151_monthn-1,ay,1790,false,expert,,,,,*ay
Uzbek-151_monthn-1-1,Uzbek-151_monthn-1,ɔy,1790,false,expert,,,,,*ay
WestYugur-151_monthn-1-1,WestYugur-151_monthn-1,ay,1790,false,expert,,,,,*ay
Yakut-151_monthn-1-1,Yakut-151_monthn-1,ïy,1790,false,expert,,,,,*ay
AmamiAsama-152_white-1-1,AmamiAsama-152_white-1,sɨruuhaɴ,1791,false,expert,,,,,*siara-
AmamiYamatohama-152_white-1-1,AmamiYamatohama-152_white-1,sirusari,1791,false,expert,,,,,*siara-
AmamiYoron-152_white-1-1,AmamiYoron-152_white-1,sjuusaɴ,1791,false,expert,,,,,*siara-
Chuvash-152_white-1-1,Chuvash-152_white-1,šurə,1791,false,expert,,,,,*siara-
Fukuoka-152_white-1-1,Fukuoka-152_white-1,ɕiroka,1791,false,expert,,,,,*siara-
Gangwon-152_white-1-1,Gangwon-152_white-1,huy-,1791,false,expert,,,,,*siara-
Gyeonggi-152_white-1-1,Gyeonggi-152_white-1,haya-,1791,false,expert,,,,,*siara-
Hachijo-152_white-1-1,Hachijo-152_white-1,ɕirokja,1791,false,expert,,,,,*siara-
Hezhe-152_white-1-1,Hezhe-152_white-1,čiangi,1791,false,expert,,,,,*siara-
Hwanghae-152_white-1-1,Hwanghae-152_white-1,huy-,1791,false,expert,,,,,*siara-
Japanese-152_white-1-1,Japanese-152_white-1,siro-i,1791,false,expert,,,,,*siara-
Jeju-152_white-1-1,Jeju-152_white-1,heyyeng-,1791,false,expert,,,,,*siara-
Jurchen-152_white-1-1,Jurchen-152_white-1,šaŋgia,1791,false,expert,,,,,*siara-
Kagoshima-152_white-1-1,Kagoshima-152_white-1,ɕire,1791,false,expert,,,,,*siara-
Korean-152_white-1-1,Korean-152_white-1,hayah-,1791,false,expert,,,,,*siara-
Koshikiislands-152_white-1-1,Koshikiislands-152_white-1,ɕiroka,1791,false,expert,,,,,*siara-
Kumamoto-152_white-1-1,Kumamoto-152_white-1,ɕiroka,1791,false,expert,,,,,*siara-
KurUrmi-152_white-1-1,KurUrmi-152_white-1,čagʤan,1791,false,expert,,,,,*siara-
LateMiddleKorean-152_white-1-1,LateMiddleKorean-152_white-1,hoy-,1791,false,expert,,,,,*siara-
Manchu-152_white-1-1,Manchu-152_white-1,šaŋgijan,1791,false,expert,,,,,*siara-
MiyakoIrabu-152_white-1-1,MiyakoIrabu-152_white-1,ssukam,1791,false,expert,,,,,*siara-
NanaiBikin-152_white-1-1,NanaiBikin-152_white-1,caːgʣa,1791,false,expert,,,,,*siara-
NanaiMiddleAmur-152_white-1-1,NanaiMiddleAmur-152_white-1,čaːgʤan,1791,false,expert,,,,,*siara-
NorthernChungcheong-152_white-1-1,NorthernChungcheong-152_white-1,hyaya-,1791,false,expert,,,,,*siara-
NorthernGyeongsang-152_white-1-1,NorthernGyeongsang-152_white-1,hyaya-,1791,false,expert,,,,,*siara-
NorthernHamgyong-152_white-1-1,NorthernHamgyong-152_white-1,huy-,1791,false,expert,,,,,*siara-
NorthernJeolla-152_white-1-1,NorthernJeolla-152_white-1,hayah-,1791,false,expert,,,,,*siara-
NorthernPyongan-152_white-1-1,NorthernPyongan-152_white-1,huy-,1791,false,expert,,,,,*siara-
OkinawaShuri-152_white-1-1,OkinawaShuri-152_white-1,sirusaɴ,1791,false,expert,,,,,*siara-
OkinawaYonamine-152_white-1-1,OkinawaYonamine-152_white-1,siruseɴ,1791,false,expert,,,,,*siara-
OldJapanese-152_white-1-1,OldJapanese-152_white-1,siro-si,1791,false,expert,,,,,*siara-
Oroch-152_white-1-1,Oroch-152_white-1,čaːgʤa,1791,false,expert,,,,,*siara-
Orok-152_white-1-1,Orok-152_white-1,taːgda,1791,false,expert,,,,,*siara-
SouthernChungcheong-152_white-1-1,SouthernChungcheong-152_white-1,hyaya-,1791,false,expert,,,,,*siara-
SouthernGyeongsang-152_white-1-1,SouthernGyeongsang-152_white-1,hwuyeth-,1791,false,expert,,,,,*siara-
SouthernHamgyong-152_white-1-1,SouthernHamgyong-152_white-1,huy-,1791,false,expert,,,,,*siara-
SouthernJeolla-152_white-1-1,SouthernJeolla-152_white-1,hwuye-,1791,false,expert,,,,,*siara-
SouthernPyongan-152_white-1-1,SouthernPyongan-152_white-1,huy-,1791,false,expert,,,,,*siara-
Udihe-152_white-1-1,Udihe-152_white-1,caligi,1791,false,expert,,,,,*siara-
Ulcha-152_white-1-1,Ulcha-152_white-1,čaːgʤa,1791,false,expert,,,,,*siara-
Xibe-152_white-1-1,Xibe-152_white-1,saŋən,1791,false,expert,,,,,*siara-
YaeyamaHatoma-152_white-1-1,YaeyamaHatoma-152_white-1,ssooɴ,1791,false,expert,,,,,*siara-
YaeyamaIshigaki-152_white-1-1,YaeyamaIshigaki-152_white-1,ssusaaɴ,1791,false,expert,,,,,*siara-
Yonaguni-152_white-1-1,Yonaguni-152_white-1,ccudari,1791,false,expert,,,,,*siara-
Even-152_white-1-1,Even-152_white-1,giltańa,1792,false,expert,,,,,*gilta-
Solon-152_white-1-1,Solon-152_white-1,gilta-riŋ,1792,false,expert,,,,,*gilta-
EvenkiKamnigan-152_white-1-1,EvenkiKamnigan-152_white-1,bagda.rin,1793,false,expert,,,,,*bag-
Negidal-152_white-1-1,Negidal-152_white-1,bagda-jiːn,1793,false,expert,,,,,*bag-
NorthernEvenkiTura-152_white-1-1,NorthernEvenkiTura-152_white-1,bagdama,1793,false,expert,,,,,*bag-
NorthernEvenkiTutonchany-152_white-1-1,NorthernEvenkiTutonchany-152_white-1,bagdama,1793,false,expert,,,,,*bag-
Oroqen-152_white-1-1,Oroqen-152_white-1,bagda-ren,1793,false,expert,,,,,*bag-
SouthernEvenkiChiringda-152_white-1-1,SouthernEvenkiChiringda-152_white-1,bagdama,1793,false,expert,,,,,*bag-
StonyEvenkiPTPodkamennayaTunguska-152_white-1-1,StonyEvenkiPTPodkamennayaTunguska-152_white-1,bagda-ma,1793,false,expert,,,,,*bag-
Baoan-152_white-1-1,Baoan-152_white-1,ʨixaŋ,1794,false,expert,,,,,*čaga-
Buriat-152_white-1-1,Buriat-152_white-1,saga:n,1794,false,expert,,,,,*čaga-
Dagur-152_white-1-1,Dagur-152_white-1,čigān,1794,false,expert,,,,,*čaga-
Dongxian-152_white-1-1,Dongxian-152_white-1,ʨɯGan,1794,false,expert,,,,,*čaga-
Huzhu-152_white-1-1,Huzhu-152_white-1,tɕaGaan,1794,false,expert,,,,,*čaga-
Kalmyck-152_white-1-1,Kalmyck-152_white-1,cahan,1794,false,expert,,,,,*čaga-
Kamnigan-152_white-1-1,Kamnigan-152_white-1,cagān,1794,false,expert,,,,,*čaga-
Kangjia-152_white-1-1,Kangjia-152_white-1,ʧiχɔ,1794,false,expert,,,,,*čaga-
Khalkha-152_white-1-1,Khalkha-152_white-1,caga:n,1794,false,expert,,,,,*čaga-
MiddleMongolianMuqaddimataladab-152_white-1-1,MiddleMongolianMuqaddimataladab-152_white-1,ciga:n,1794,false,expert,,,,,*čaga-
MiddleMongolianSecretHistory-152_white-1-1,MiddleMongolianSecretHistory-152_white-1,caqa’an,1794,false,expert,,,,,*čaga-
Minhe-152_white-1-1,Minhe-152_white-1,chighang,1794,false,expert,,,,,*čaga-
Oirat-152_white-1-1,Oirat-152_white-1,caha:n,1794,false,expert,,,,,*čaga-
ShiraYughur-152_white-1-1,ShiraYughur-152_white-1,tʃaʁaan,1794,false,expert,,,,,*čaga-
Dolgan-152_white-1-1,Dolgan-152_white-1,če:lke:_bor,1795,false,expert,,,,,* čelke bor
Azeri-152_white-1-1,Azeri-152_white-1,aɣ,1796,false,expert,,,,,*aḳ-
BarabaTatar-152_white-1-1,BarabaTatar-152_white-1,aḳ,1796,false,expert,,,,,*aḳ-
Bashkir-152_white-1-1,Bashkir-152_white-1,aḳ,1796,false,expert,,,,,*aḳ-
CodexCumanicus-152_white-1-1,CodexCumanicus-152_white-1,ac,1796,false,expert,,,,,*aḳ-
CrimeanTatar-152_white-1-1,CrimeanTatar-152_white-1,aḳ,1796,false,expert,,,,,*aḳ-
Gagauz-152_white-1-1,Gagauz-152_white-1,ak,1796,false,expert,,,,,*aḳ-
KarachayBalkar-152_white-1-1,KarachayBalkar-152_white-1,aḳ,1796,false,expert,,,,,*aḳ-
Karaim-152_white-1-1,Karaim-152_white-1,ak,1796,false,expert,,,,,*aḳ-
KaraKalpak-152_white-1-1,KaraKalpak-152_white-1,aḳ,1796,false,expert,,,,,*aḳ-
Kazakh-152_white-1-1,Kazakh-152_white-1,aḳ,1796,false,expert,,,,,*aḳ-
KazanTatar-152_white-1-1,KazanTatar-152_white-1,aḳ,1796,false,expert,,,,,*aḳ-
Khakas-152_white-1-1,Khakas-152_white-1,aχ,1796,false,expert,,,,,*aḳ-
Kirghiz-152_white-1-1,Kirghiz-152_white-1,aḳ,1796,false,expert,,,,,*aḳ-
Kumyk-152_white-1-1,Kumyk-152_white-1,aḳ,1796,false,expert,,,,,*aḳ-
MiddleChulym-152_white-1-1,MiddleChulym-152_white-1,aḳβus,1796,false,expert,,,,,*aḳ-
Nogai-152_white-1-1,Nogai-152_white-1,aḳ,1796,false,expert,,,,,*aḳ-
NorthAltai-152_white-1-1,NorthAltai-152_white-1,aḳ,1796,false,expert,,,,,*aḳ-
Salar-152_white-1-1,Salar-152_white-1,aχ,1796,false,expert,,,,,*aḳ-
Shor-152_white-1-1,Shor-152_white-1,aḳ,1796,false,expert,,,,,*aḳ-
SouthAltai-152_white-1-1,SouthAltai-152_white-1,aḳ,1796,false,expert,,,,,*aḳ-
Tofa-152_white-1-1,Tofa-152_white-1,aḳ,1796,false,expert,,,,,*aḳ-
Turkmen-152_white-1-1,Turkmen-152_white-1,aḳ,1796,false,expert,,,,,*aḳ-
Tuvan-152_white-1-1,Tuvan-152_white-1,aḳ,1796,false,expert,,,,,*aḳ-
Uyghur-152_white-1-1,Uyghur-152_white-1,aḳ,1796,false,expert,,,,,*aḳ-
Uzbek-152_white-1-1,Uzbek-152_white-1,ɔḳ,1796,false,expert,,,,,*aḳ-
WestYugur-152_white-1-1,WestYugur-152_white-1,aḳ,1796,false,expert,,,,,*aḳ-
Khalaj-152_white-1-1,Khalaj-152_white-1,hürün_,1797,false,expert,,,,,*ürüŋ
OldTurkic-152_white-1-1,OldTurkic-152_white-1,ürüŋ,1797,false,expert,,,,,*ürüŋ
Yakut-152_white-1-1,Yakut-152_white-1,ürüŋ,1797,false,expert,,,,,*ürüŋ
CrimeanTatar-152_white-2-1,CrimeanTatar-152_white-2,beyaz_bor,1798,false,expert,,,,,*beyaz bor
Gagauz-152_white-2-1,Gagauz-152_white-2,biyaz_bor,1798,false,expert,,,,,*beyaz bor
Turkish-152_white-1-1,Turkish-152_white-1,beyaz_bor,1798,false,expert,,,,,*beyaz bor
Hachijo-153_sewv-1-1,Hachijo-153_sewv-1,todzuru,1799,false,expert,,,,,*tǝntu-
AmamiAsama-153_sewv-1-1,AmamiAsama-153_sewv-1,noojuɴ,1800,false,expert,,,,,*nup-
AmamiYamatohama-153_sewv-1-1,AmamiYamatohama-153_sewv-1,noouri,1800,false,expert,,,,,*nup-
AmamiYoron-153_sewv-1-1,AmamiYoron-153_sewv-1,nuujuɴ,1800,false,expert,,,,,*nup-
Fukuoka-153_sewv-1-1,Fukuoka-153_sewv-1,nuː,1800,false,expert,,,,,*nup-
Japanese-153_sewv-1-1,Japanese-153_sewv-1,nuw-,1800,false,expert,,,,,*nup-
Kagoshima-153_sewv-1-1,Kagoshima-153_sewv-1,nuː,1800,false,expert,,,,,*nup-
Koshikiislands-153_sewv-1-1,Koshikiislands-153_sewv-1,nuː,1800,false,expert,,,,,*nup-
Kumamoto-153_sewv-1-1,Kumamoto-153_sewv-1,nuː,1800,false,expert,,,,,*nup-
LateMiddleKorean-153_sewv-1-1,LateMiddleKorean-153_sewv-1,nwupi-,1800,false,expert,,,,,*nup-
MiyakoIrabu-153_sewv-1-1,MiyakoIrabu-153_sewv-1,nuu,1800,false,expert,,,,,*nup-
OkinawaShuri-153_sewv-1-1,OkinawaShuri-153_sewv-1,noojuɴ,1800,false,expert,,,,,*nup-
OkinawaYonamine-153_sewv-1-1,OkinawaYonamine-153_sewv-1,nooruɴ,1800,false,expert,,,,,*nup-
OldJapanese-153_sewv-1-1,OldJapanese-153_sewv-1,nup-,1800,false,expert,,,,,*nup-
YaeyamaHatoma-153_sewv-1-1,YaeyamaHatoma-153_sewv-1,nuuɴ,1800,false,expert,,,,,*nup-
YaeyamaIshigaki-153_sewv-1-1,YaeyamaIshigaki-153_sewv-1,nooɴ,1800,false,expert,,,,,*nup-
Yonaguni-153_sewv-1-1,Yonaguni-153_sewv-1,nùn,1800,false,expert,,,,,*nup-
Jeju-153_sewv-1-1,Jeju-153_sewv-1,cwuengip-,1801,false,expert,,,,,*kip-
LateMiddleKorean-153_sewv-2-1,LateMiddleKorean-153_sewv-2,kip-,1801,false,expert,,,,,*kip-
SouthernGyeongsang-153_sewv-1-1,SouthernGyeongsang-153_sewv-1,kkimey-,1801,false,expert,,,,,*kip-
Gangwon-153_sewv-1-1,Gangwon-153_sewv-1,kkomay-,1802,false,expert,,,,,*kupi-
Gyeonggi-153_sewv-1-1,Gyeonggi-153_sewv-1,kkomay-,1802,false,expert,,,,,*kupi-
Hwanghae-153_sewv-1-1,Hwanghae-153_sewv-1,kkweymay-,1802,false,expert,,,,,*kupi-
Korean-153_sewv-1-1,Korean-153_sewv-1,kkweymay-,1802,false,expert,,,,,*kupi-
NorthernChungcheong-153_sewv-1-1,NorthernChungcheong-153_sewv-1,kkomay-,1802,false,expert,,,,,*kupi-
NorthernGyeongsang-153_sewv-1-1,NorthernGyeongsang-153_sewv-1,kkwumay-,1802,false,expert,,,,,*kupi-
NorthernHamgyong-153_sewv-1-1,NorthernHamgyong-153_sewv-1,kkweymay-,1802,false,expert,,,,,*kupi-
NorthernJeolla-153_sewv-1-1,NorthernJeolla-153_sewv-1,kkomay-,1802,false,expert,,,,,*kupi-
NorthernPyongan-153_sewv-1-1,NorthernPyongan-153_sewv-1,kkweymay-,1802,false,expert,,,,,*kupi-
SouthernChungcheong-153_sewv-1-1,SouthernChungcheong-153_sewv-1,kkomay-,1802,false,expert,,,,,*kupi-
SouthernHamgyong-153_sewv-1-1,SouthernHamgyong-153_sewv-1,kkweymay-,1802,false,expert,,,,,*kupi-
